date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-06-19,CE,Paramoti,city,987,12,True,12252,2310407,8055.82762,0.0122
2021-06-19,CE,Pedra Branca,city,953,54,True,43309,2310506,2200.46642,0.0567
2021-06-19,CE,Penaforte,city,733,11,True,9143,2310605,8017.06223,0.015
2021-06-19,CE,Pentecoste,city,3663,79,True,37900,2310704,9664.90765,0.0216
2021-06-19,CE,Pereiro,city,2113,23,True,16331,2310803,12938.58306,0.0109
2021-06-19,CE,Pindoretama,city,2075,38,True,20769,2310852,9990.85175,0.0183
2021-06-19,CE,Piquet Carneiro,city,1707,25,True,17086,2310902,9990.63561,0.0146
2021-06-19,CE,Pires Ferreira,city,997,6,True,11001,2310951,9062.81247,0.006
2021-06-19,CE,Poranga,city,809,12,True,12347,2311009,6552.19891,0.0148
2021-06-19,CE,Porteiras,city,1512,29,True,14958,2311108,10108.30325,0.0192
2021-06-19,CE,Potengi,city,643,6,True,11106,2311207,5789.66325,0.0093
2021-06-19,CE,Potiretama,city,749,7,True,6437,2311231,11635.85521,0.0093
2021-06-19,CE,Quiterianópolis,city,1572,35,True,21166,2311264,7427.00557,0.0223
2021-06-19,CE,Quixadá,city,8953,177,True,88321,2311306,10136.88704,0.0198
2021-06-19,CE,Quixelô,city,2301,28,True,16147,2311355,14250.32514,0.0122
2021-06-19,CE,Quixeramobim,city,8947,206,True,81778,2311405,10940.59527,0.023
2021-06-19,CE,Quixeré,city,3690,41,True,22293,2311504,16552.28099,0.0111
2021-06-19,CE,Redenção,city,4816,87,True,29146,2311603,16523.70823,0.0181
2021-06-19,CE,Reriutaba,city,2750,29,True,18385,2311702,14957.84607,0.0105
2021-06-19,CE,Russas,city,10141,180,True,78882,2311801,12855.91136,0.0177
2021-06-19,CE,Saboeiro,city,960,11,True,15788,2311900,6080.56752,0.0115
2021-06-19,CE,Salitre,city,1108,19,True,16635,2311959,6660.65524,0.0171
2021-06-19,CE,Santana do Acaraú,city,2276,83,True,32654,2312007,6970.04961,0.0365
2021-06-19,CE,Santana do Cariri,city,1190,28,True,17712,2312106,6718.60885,0.0235
2021-06-19,CE,Santa Quitéria,city,5214,50,True,43711,2312205,11928.34756,0.0096
2021-06-19,CE,São Benedito,city,3627,61,True,48131,2312304,7535.68386,0.0168
2021-06-19,CE,São Gonçalo do Amarante,city,6707,196,True,48869,2312403,13724.44699,0.0292
2021-06-19,CE,São João do Jaguaribe,city,751,9,True,7601,2312502,9880.27891,0.012
2021-06-19,CE,São Luís do Curu,city,1282,39,True,13044,2312601,9828.27354,0.0304
2021-06-19,CE,Senador Pompeu,city,1989,54,True,25456,2312700,7813.48209,0.0271
2021-06-19,CE,Senador Sá,city,1138,13,True,7691,2312809,14796.51541,0.0114
2021-06-19,CE,Sobral,city,26393,710,True,210711,2312908,12525.68684,0.0269
2021-06-19,CE,Solonópole,city,1437,30,True,18357,2313005,7828.07648,0.0209
2021-06-19,CE,Tabuleiro do Norte,city,4944,70,True,30807,2313104,16048.30071,0.0142
2021-06-19,CE,Tamboril,city,2096,65,True,26225,2313203,7992.37369,0.031
2021-06-19,CE,Tarrafas,city,488,11,True,8573,2313252,5692.28975,0.0225
2021-06-19,CE,Tauá,city,8051,159,True,59062,2313302,13631.43815,0.0197
2021-06-19,CE,Tejuçuoca,city,1690,28,True,19371,2313351,8724.38181,0.0166
2021-06-19,CE,Tianguá,city,9014,181,True,76537,2313401,11777.31032,0.0201
2021-06-19,CE,Trairi,city,1929,89,True,56291,2313500,3426.83555,0.0461
2021-06-19,CE,Tururu,city,1390,36,True,16431,2313559,8459.61901,0.0259
2021-06-19,CE,Ubajara,city,1795,40,True,35047,2313609,5121.69373,0.0223
2021-06-19,CE,Umari,city,443,6,True,7736,2313708,5726.47363,0.0135
2021-06-19,CE,Umirim,city,891,37,True,19903,2313757,4476.71205,0.0415
2021-06-19,CE,Uruburetama,city,1819,57,True,22040,2313807,8253.17604,0.0313
2021-06-19,CE,Uruoca,city,1426,31,True,13915,2313906,10247.93388,0.0217
2021-06-19,CE,Varjota,city,2279,27,True,18471,2313955,12338.25998,0.0118
2021-06-19,CE,Várzea Alegre,city,3076,66,True,40903,2314003,7520.23079,0.0215
2021-06-19,CE,Viçosa do Ceará,city,4788,140,True,61410,2314102,7796.77577,0.0292
2021-06-19,MA,Açailândia,city,5256,203,True,113121,2100055,4646.35214,0.0386
2021-06-19,MA,Afonso Cunha,city,179,2,True,6578,2100105,2721.19185,0.0112
2021-06-19,MA,Água Doce do Maranhão,city,674,8,True,12652,2100154,5327.22099,0.0119
2021-06-19,MA,Alcântara,city,306,17,True,22112,2100204,1383.86397,0.0556
2021-06-19,MA,Aldeias Altas,city,976,14,True,26757,2100303,3647.64361,0.0143
2021-06-19,MA,Altamira do Maranhão,city,318,10,True,8189,2100402,3883.25803,0.0314
2021-06-19,MA,Alto Alegre do Maranhão,city,1156,25,True,27858,2100436,4149.61591,0.0216
2021-06-19,MA,Alto Alegre do Pindaré,city,1924,45,True,31943,2100477,6023.22888,0.0234
2021-06-19,MA,Alto Parnaíba,city,865,10,True,11212,2100501,7714.94827,0.0116
2021-06-19,MA,Amapá do Maranhão,city,172,4,True,7005,2100550,2455.38901,0.0233
2021-06-19,MA,Amarante do Maranhão,city,1581,55,True,41729,2100600,3788.73206,0.0348
2021-06-19,MA,Anajatuba,city,925,23,True,26988,2100709,3427.44924,0.0249
2021-06-19,MA,Anapurus,city,829,12,True,15894,2100808,5215.80471,0.0145
2021-06-19,MA,Apicum-Açu,city,503,5,True,17413,2100832,2888.64641,0.0099
2021-06-19,MA,Araguanã,city,806,5,True,15551,2100873,5182.94643,0.0062
2021-06-19,MA,Araioses,city,651,13,True,46771,2100907,1391.88814,0.02
2021-06-19,MA,Arame,city,1370,36,True,32764,2100956,4181.41863,0.0263
2021-06-19,MA,Arari,city,681,30,True,29932,2101004,2275.15702,0.0441
2021-06-19,MA,Axixá,city,191,6,True,12183,2101103,1567.75835,0.0314
2021-06-19,MA,Bacabal,city,4956,176,True,104790,2101202,4729.45892,0.0355
2021-06-19,MA,Bacabeira,city,333,7,True,17252,2101251,1930.21099,0.021
2021-06-19,MA,Bacuri,city,565,4,True,18654,2101301,3028.841,0.0071
2021-06-19,MA,Bacurituba,city,117,1,True,5670,2101350,2063.49206,0.0085
2021-06-19,MA,Balsas,city,9643,182,True,95929,2101400,10052.22613,0.0189
2021-06-19,MA,Barão de Grajaú,city,437,2,True,18924,2101509,2309.23695,0.0046
2021-06-19,MA,Barra do Corda,city,5690,56,True,88492,2101608,6429.95977,0.0098
2021-06-19,MA,Barreirinhas,city,2122,36,True,63217,2101707,3356.69203,0.017
2021-06-19,MA,Belágua,city,408,3,True,7528,2101731,5419.76621,0.0074
2021-06-19,MA,Bela Vista do Maranhão,city,213,17,True,11279,2101772,1888.46529,0.0798
2021-06-19,MA,Benedito Leite,city,300,2,True,5638,2101806,5321.03583,0.0067
2021-06-19,MA,Bequimão,city,277,19,True,21299,2101905,1300.53054,0.0686
2021-06-19,MA,Bernardo do Mearim,city,292,6,True,6073,2101939,4808.1673,0.0205
2021-06-19,MA,Boa Vista do Gurupi,city,15,4,True,8382,2101970,178.9549,0.2667
2021-06-19,MA,Bom Jardim,city,1394,47,True,41822,2102002,3333.17393,0.0337
2021-06-19,MA,Bom Jesus das Selvas,city,3133,24,True,34567,2102036,9063.55773,0.0077
2021-06-19,MA,Bom Lugar,city,464,7,True,16438,2102077,2822.72783,0.0151
2021-06-19,MA,Brejo,city,886,20,True,36651,2102101,2417.39652,0.0226
2021-06-19,MA,Brejo de Areia,city,305,9,True,9014,2102150,3383.62547,0.0295
2021-06-19,MA,Buriti,city,752,8,True,28798,2102200,2611.29245,0.0106
2021-06-19,MA,Buriti Bravo,city,1396,15,True,23939,2102309,5831.48837,0.0107
2021-06-19,MA,Buriticupu,city,3320,48,True,72983,2102325,4549.00456,0.0145
2021-06-19,MA,Buritirana,city,441,24,True,15467,2102358,2851.23165,0.0544
2021-06-19,MA,Cachoeira Grande,city,287,7,True,9478,2102374,3028.06499,0.0244
2021-06-19,MA,Cajapió,city,103,5,True,11216,2102408,918.33096,0.0485
2021-06-19,MA,Cajari,city,232,8,True,19451,2102507,1192.74073,0.0345
2021-06-19,MA,Campestre do Maranhão,city,1044,44,True,14453,2102556,7223.41382,0.0421
2021-06-19,MA,Cândido Mendes,city,108,7,True,20278,2102606,532.5969,0.0648
2021-06-19,MA,Cantanhede,city,835,11,True,22117,2102705,3775.37641,0.0132
2021-06-19,MA,Capinzal do Norte,city,637,7,True,10935,2102754,5825.3315,0.011
2021-06-19,MA,Carolina,city,872,19,True,24165,2102804,3608.52473,0.0218
2021-06-19,MA,Carutapera,city,874,34,True,23952,2102903,3648.9646,0.0389
2021-06-19,MA,Caxias,city,10701,222,True,165525,2103000,6464.88446,0.0207
2021-06-19,MA,Cedral,city,201,4,True,10693,2103109,1879.73441,0.0199
2021-06-19,MA,Central do Maranhão,city,44,2,True,8740,2103125,503.43249,0.0455
2021-06-19,MA,Centro do Guilherme,city,465,5,True,13670,2103158,3401.60936,0.0108
2021-06-19,MA,Centro Novo do Maranhão,city,982,10,True,21840,2103174,4496.337,0.0102
2021-06-19,MA,Chapadinha,city,4574,105,True,80195,2103208,5703.59748,0.023
2021-06-19,MA,Cidelândia,city,526,6,True,14777,2103257,3559.58584,0.0114
2021-06-19,MA,Codó,city,2829,189,True,123116,2103307,2297.83294,0.0668
2021-06-19,MA,Coelho Neto,city,1620,48,True,49621,2103406,3264.74678,0.0296
2021-06-19,MA,Colinas,city,2992,47,True,41312,2103505,7242.44771,0.0157
2021-06-19,MA,Conceição do Lago-Açu,city,221,11,True,16400,2103554,1347.56098,0.0498
2021-06-19,MA,Coroatá,city,3070,67,True,65544,2103604,4683.87648,0.0218
2021-06-19,MA,Cururupu,city,1346,25,True,32626,2103703,4125.54404,0.0186
2021-06-19,MA,Davinópolis,city,573,26,True,12916,2103752,4436.35801,0.0454
2021-06-19,MA,Dom Pedro,city,1221,24,True,23372,2103802,5224.1999,0.0197
2021-06-19,MA,Duque Bacelar,city,738,13,True,11401,2103901,6473.11639,0.0176
2021-06-19,MA,Esperantinópolis,city,896,23,True,17104,2104008,5238.54069,0.0257
2021-06-19,MA,Estreito,city,3404,52,True,42527,2104057,8004.32666,0.0153
2021-06-19,MA,Feira Nova do Maranhão,city,1472,9,True,8484,2104073,17350.30646,0.0061
2021-06-19,MA,Fernando Falcão,city,847,1,True,10460,2104081,8097.51434,0.0012
2021-06-19,MA,Formosa da Serra Negra,city,1236,8,True,19258,2104099,6418.11195,0.0065
2021-06-19,MA,Fortaleza dos Nogueiras,city,1174,18,True,12647,2104107,9282.83387,0.0153
2021-06-19,MA,Fortuna,city,1466,5,True,15567,2104206,9417.35723,0.0034
2021-06-19,MA,Godofredo Viana,city,148,5,True,11963,2104305,1237.14787,0.0338
2021-06-19,MA,Gonçalves Dias,city,974,19,True,17944,2104404,5427.99822,0.0195
2021-06-19,MA,Governador Archer,city,413,6,True,10886,2104503,3793.86368,0.0145
2021-06-19,MA,Governador Edison Lobão,city,615,30,True,18520,2104552,3320.73434,0.0488
2021-06-19,MA,Governador Eugênio Barros,city,930,9,True,16882,2104602,5508.82597,0.0097
2021-06-19,MA,Governador Luiz Rocha,city,261,1,True,7841,2104628,3328.65706,0.0038
2021-06-19,MA,Governador Newton Bello,city,753,8,True,10151,2104651,7417.98838,0.0106
2021-06-19,MA,Governador Nunes Freire,city,857,9,True,25539,2104677,3355.65214,0.0105
2021-06-19,MA,Graça Aranha,city,124,3,True,6261,2104701,1980.51429,0.0242
2021-06-19,MA,Grajaú,city,4778,109,True,70065,2104800,6819.382,0.0228
2021-06-19,MA,Guimarães,city,367,7,True,11997,2104909,3059.09811,0.0191
2021-06-19,MA,Humberto de Campos,city,1565,11,True,28932,2105005,5409.23545,0.007
2021-06-19,MA,Icatu,city,259,11,True,27269,2105104,949.79647,0.0425
2021-06-19,MA,Igarapé do Meio,city,725,27,True,14324,2105153,5061.43535,0.0372
2021-06-19,MA,Igarapé Grande,city,1629,13,True,11387,2105203,14305.7873,0.008
2021-06-19,MA,Imperatriz,city,16523,775,True,259337,2105302,6371.24668,0.0469
2021-06-19,MA,Itaipava do Grajaú,city,900,9,True,16005,2105351,5623.24274,0.01
2021-06-19,MA,Itapecuru Mirim,city,2784,66,True,68723,2105401,4051.0455,0.0237
2021-06-19,MA,Itinga do Maranhão,city,814,27,True,26068,2105427,3122.60242,0.0332
2021-06-19,MA,Jatobá,city,91,5,True,10310,2105450,882.63822,0.0549
2021-06-19,MA,Jenipapo dos Vieiras,city,1131,20,True,17040,2105476,6637.32394,0.0177
2021-06-19,MA,João Lisboa,city,699,52,True,23740,2105500,2944.39764,0.0744
2021-06-19,MA,Joselândia,city,585,4,True,16198,2105609,3611.55698,0.0068
2021-06-19,MA,Junco do Maranhão,city,310,2,True,4392,2105658,7058.2878,0.0065
2021-06-19,MA,Lagoa do Mato,city,1773,9,True,11265,2105922,15739.01465,0.0051
2021-06-19,MA,Lagoa Grande do Maranhão,city,266,10,True,11464,2105963,2320.30705,0.0376
2021-06-19,MA,Lago da Pedra,city,2643,71,True,50616,2105708,5221.66904,0.0269
2021-06-19,MA,Lago do Junco,city,519,4,True,10869,2105807,4775.0483,0.0077
2021-06-19,MA,Lago dos Rodrigues,city,587,13,True,8857,2105948,6627.52625,0.0221
2021-06-19,MA,Lago Verde,city,739,19,True,16314,2105906,4529.85166,0.0257
2021-06-19,MA,Lajeado Novo,city,379,12,True,7602,2105989,4985.53012,0.0317
2021-06-19,MA,Lima Campos,city,1083,11,True,11918,2106003,9087.09515,0.0102
2021-06-19,MA,Loreto,city,713,6,True,12214,2106102,5837.56345,0.0084
2021-06-19,MA,Luís Domingues,city,554,1,True,6984,2106201,7932.41695,0.0018
2021-06-19,MA,Magalhães de Almeida,city,505,7,True,20029,2106300,2521.34405,0.0139
2021-06-19,MA,Maracaçumé,city,541,6,True,21586,2106326,2506.25405,0.0111
2021-06-19,MA,Marajá do Sena,city,231,4,True,7775,2106359,2971.06109,0.0173
2021-06-19,MA,Maranhãozinho,city,618,8,True,16511,2106375,3742.95924,0.0129
2021-06-19,MA,Mata Roma,city,350,11,True,16977,2106409,2061.61277,0.0314
2021-06-19,MA,Matinha,city,387,8,True,23482,2106508,1648.07086,0.0207
2021-06-19,MA,Matões,city,989,13,True,33943,2106607,2913.70828,0.0131
2021-06-19,MA,Matões do Norte,city,239,5,True,17033,2106631,1403.15857,0.0209
2021-06-19,MA,Milagres do Maranhão,city,240,1,True,8483,2106672,2829.18779,0.0042
2021-06-19,MA,Mirador,city,891,7,True,21031,2106706,4236.60311,0.0079
2021-06-19,MA,Miranda do Norte,city,1101,28,True,28754,2106755,3829.03248,0.0254
2021-06-19,MA,Mirinzal,city,262,16,True,15011,2106805,1745.38672,0.0611
2021-06-19,MA,Monção,city,2110,36,True,33664,2106904,6267.82319,0.0171
2021-06-19,MA,Montes Altos,city,772,10,True,9111,2107001,8473.27406,0.013
2021-06-19,MA,Morros,city,323,13,True,19572,2107100,1650.31678,0.0402
2021-06-19,MA,Nina Rodrigues,city,812,14,True,14642,2107209,5545.69048,0.0172
2021-06-19,MA,Nova Colinas,city,341,5,True,5427,2107258,6283.39783,0.0147
2021-06-19,MA,Nova Iorque,city,112,2,True,4682,2107308,2392.14011,0.0179
2021-06-19,MA,Nova Olinda do Maranhão,city,468,12,True,21080,2107357,2220.11385,0.0256
2021-06-19,MA,Olho d'Água das Cunhãs,city,816,23,True,19561,2107407,4171.56587,0.0282
2021-06-19,MA,Olinda Nova do Maranhão,city,705,11,True,14836,2107456,4751.9547,0.0156
2021-06-19,MA,Paço do Lumiar,city,830,169,True,123747,2107506,670.72333,0.2036
2021-06-19,MA,Palmeirândia,city,182,11,True,19781,2107605,920.07482,0.0604
2021-06-19,MA,Paraibano,city,977,26,True,21479,2107704,4548.62889,0.0266
2021-06-19,MA,Parnarama,city,1057,23,True,35008,2107803,3019.30987,0.0218
2021-06-19,MA,Passagem Franca,city,1293,30,True,19137,2107902,6756.54491,0.0232
2021-06-19,MA,Pastos Bons,city,770,14,True,19583,2108009,3931.98182,0.0182
2021-06-19,MA,Paulino Neves,city,215,3,True,16166,2108058,1329.95175,0.014
2021-06-19,MA,Paulo Ramos,city,1061,30,True,21066,2108108,5036.55179,0.0283
2021-06-19,MA,Pedreiras,city,3869,62,True,39191,2108207,9872.16453,0.016
2021-06-19,MA,Pedro do Rosário,city,113,8,True,25354,2108256,445.68904,0.0708
2021-06-19,MA,Penalva,city,471,12,True,38731,2108306,1216.08014,0.0255
2021-06-19,MA,Peri Mirim,city,286,5,True,14345,2108405,1993.72604,0.0175
2021-06-19,MA,Peritoró,city,953,9,True,23364,2108454,4078.92484,0.0094
2021-06-19,MA,Pindaré-Mirim,city,1489,26,True,33065,2108504,4503.25117,0.0175
2021-06-19,MA,Pinheiro,city,2983,95,True,83777,2108603,3560.64314,0.0318
2021-06-19,MA,Pio XII,city,1778,26,True,21379,2108702,8316.57234,0.0146
2021-06-19,MA,Pirapemas,city,616,9,True,18720,2108801,3290.59829,0.0146
2021-06-19,MA,Poção de Pedras,city,1700,17,True,17595,2108900,9661.83575,0.01
2021-06-19,MA,Porto Franco,city,1674,53,True,24092,2109007,6948.3646,0.0317
2021-06-19,MA,Porto Rico do Maranhão,city,232,7,True,5955,2109056,3895.88581,0.0302
2021-06-19,MA,Presidente Dutra,city,2099,16,True,48036,2109106,4369.63944,0.0076
2021-06-19,MA,Presidente Juscelino,city,116,1,True,12838,2109205,903.56753,0.0086
2021-06-19,MA,Presidente Médici,city,335,2,True,7070,2109239,4738.33098,0.006
2021-06-19,MA,Presidente Sarney,city,204,12,True,19069,2109270,1069.79915,0.0588
2021-06-19,MA,Presidente Vargas,city,294,5,True,11261,2109304,2610.78057,0.017
2021-06-19,MA,Primeira Cruz,city,82,2,True,15431,2109403,531.39784,0.0244
2021-06-19,MA,Raposa,city,1396,41,True,31177,2109452,4477.65981,0.0294
2021-06-19,MA,Riachão,city,1854,27,True,20334,2109502,9117.73384,0.0146
2021-06-19,MA,Ribamar Fiquene,city,457,17,True,7825,2109551,5840.25559,0.0372
2021-06-19,MA,Rosário,city,556,24,True,42994,2109601,1293.2037,0.0432
2021-06-19,MA,Sambaíba,city,389,3,True,5679,2109700,6849.7975,0.0077
2021-06-19,MA,Santa Filomena do Maranhão,city,50,0,True,7826,2109759,638.89599,0.0
2021-06-19,MA,Santa Helena,city,2030,20,True,42483,2109809,4778.38194,0.0099
2021-06-19,MA,Santa Inês,city,8064,176,True,89489,2109908,9011.16338,0.0218
2021-06-19,MA,Santa Luzia,city,4902,80,True,72887,2110005,6725.47917,0.0163
2021-06-19,MA,Santa Luzia do Paruá,city,885,9,True,25371,2110039,3488.2346,0.0102
2021-06-19,MA,Santana do Maranhão,city,208,7,True,13547,2110237,1535.39529,0.0337
2021-06-19,MA,Santa Quitéria do Maranhão,city,501,19,True,25764,2110104,1944.57382,0.0379
2021-06-19,MA,Santa Rita,city,757,24,True,38298,2110203,1976.60452,0.0317
2021-06-19,MA,Santo Amaro do Maranhão,city,242,7,True,16034,2110278,1509.29275,0.0289
2021-06-19,MA,Santo Antônio dos Lopes,city,1371,20,True,14522,2110302,9440.84837,0.0146
2021-06-19,MA,São Benedito do Rio Preto,city,1495,17,True,18717,2110401,7987.39114,0.0114
2021-06-19,MA,São Bento,city,835,22,True,45604,2110500,1830.97974,0.0263
2021-06-19,MA,São Bernardo,city,1078,17,True,28667,2110609,3760.42139,0.0158
2021-06-19,MA,São Domingos do Azeitão,city,232,4,True,7420,2110658,3126.68464,0.0172
2021-06-19,MA,São Domingos do Maranhão,city,2474,14,True,34384,2110708,7195.20707,0.0057
2021-06-19,MA,São Félix de Balsas,city,260,1,True,4562,2110807,5699.25471,0.0038
2021-06-19,MA,São Francisco do Brejão,city,486,1,True,11941,2110856,4070.01089,0.0021
2021-06-19,MA,São Francisco do Maranhão,city,410,22,True,12218,2110906,3355.7047,0.0537
2021-06-19,MA,São João Batista,city,194,14,True,20701,2111003,937.15279,0.0722
2021-06-19,MA,São João do Carú,city,525,8,True,15787,2111029,3325.521,0.0152
2021-06-19,MA,São João do Paraíso,city,333,14,True,11193,2111052,2975.07371,0.042
2021-06-19,MA,São João do Soter,city,1099,6,True,18645,2111078,5894.34165,0.0055
2021-06-19,MA,São João dos Patos,city,2467,26,True,25996,2111102,9489.92153,0.0105
2021-06-19,MA,São José de Ribamar,city,2595,320,True,179028,2111201,1449.49393,0.1233
2021-06-19,MA,São José dos Basílios,city,581,3,True,7640,2111250,7604.71204,0.0052
2021-06-19,MA,São Luís,city,41746,2307,True,1108975,2111300,3764.37701,0.0553
2021-06-19,MA,São Luís Gonzaga do Maranhão,city,1134,18,True,18727,2111409,6055.42799,0.0159
2021-06-19,MA,São Mateus do Maranhão,city,2034,43,True,41579,2111508,4891.89254,0.0211
2021-06-19,MA,São Pedro da Água Branca,city,596,4,True,12735,2111532,4680.0157,0.0067
2021-06-19,MA,São Pedro dos Crentes,city,402,2,True,4684,2111573,8582.4082,0.005
2021-06-19,MA,São Raimundo das Mangabeiras,city,1955,19,True,18980,2111607,10300.31612,0.0097
2021-06-19,MA,São Raimundo do Doca Bezerra,city,129,2,True,5131,2111631,2514.1298,0.0155
2021-06-19,MA,São Roberto,city,403,5,True,6789,2111672,5936.07306,0.0124
2021-06-19,MA,São Vicente Ferrer,city,220,3,True,22350,2111706,984.34004,0.0136
2021-06-19,MA,Satubinha,city,309,3,True,14096,2111722,2192.11124,0.0097
2021-06-19,MA,Senador Alexandre Costa,city,463,1,True,11214,2111748,4128.76761,0.0022
2021-06-19,MA,Senador La Rocque,city,304,22,True,14050,2111763,2163.70107,0.0724
2021-06-19,MA,Serrano do Maranhão,city,206,3,True,10299,2111789,2000.19419,0.0146
2021-06-19,MA,Sítio Novo,city,1705,24,True,18160,2111805,9388.76652,0.0141
2021-06-19,MA,Sucupira do Norte,city,233,6,True,10634,2111904,2191.0852,0.0258
2021-06-19,MA,Sucupira do Riachão,city,215,2,True,5676,2111953,3787.87879,0.0093
2021-06-19,MA,Tasso Fragoso,city,912,8,True,8582,2112001,10626.8935,0.0088
2021-06-19,MA,Timbiras,city,548,23,True,29183,2112100,1877.80557,0.042
2021-06-19,MA,Timon,city,6014,316,True,170222,2112209,3533.03333,0.0525
2021-06-19,MA,Trizidela do Vale,city,1373,25,True,22112,2112233,6209.29812,0.0182
2021-06-19,MA,Tufilândia,city,248,5,True,5854,2112274,4236.41954,0.0202
2021-06-19,MA,Tuntum,city,1975,17,True,42040,2112308,4697.90676,0.0086
2021-06-19,MA,Turiaçu,city,322,5,True,35709,2112407,901.73346,0.0155
2021-06-19,MA,Turilândia,city,621,9,True,25868,2112456,2400.64945,0.0145
2021-06-19,MA,Tutóia,city,1317,34,True,59398,2112506,2217.24637,0.0258
2021-06-19,MA,Urbano Santos,city,1732,31,True,33459,2112605,5176.48465,0.0179
2021-06-19,MA,Vargem Grande,city,1636,30,True,57168,2112704,2861.74083,0.0183
2021-06-19,MA,Viana,city,325,35,True,52649,2112803,617.29568,0.1077
2021-06-19,MA,Vila Nova dos Martírios,city,584,4,True,13598,2112852,4294.74923,0.0068
2021-06-19,MA,Vitória do Mearim,city,1700,26,True,32861,2112902,5173.30574,0.0153
2021-06-19,MA,Vitorino Freire,city,2188,54,True,31522,2113009,6941.18394,0.0247
2021-06-19,MA,Zé Doca,city,5144,68,True,51956,2114007,9900.6852,0.0132
2021-06-19,PA,Abaetetuba,city,8819,219,True,159080,1500107,5543.75157,0.0248
2021-06-19,PA,Abel Figueiredo,city,943,10,True,7486,1500131,12596.84745,0.0106
2021-06-19,PA,Acará,city,1314,29,True,55669,1500206,2360.3801,0.0221
2021-06-19,PA,Afuá,city,2970,14,True,39567,1500305,7506.25521,0.0047
2021-06-19,PA,Água Azul do Norte,city,1096,15,True,27615,1500347,3968.8575,0.0137
2021-06-19,PA,Alenquer,city,3344,130,True,57092,1500404,5857.21292,0.0389
2021-06-19,PA,Almeirim,city,3583,43,True,34076,1500503,10514.73178,0.012
2021-06-19,PA,Altamira,city,13370,281,True,115969,1500602,11528.94308,0.021
2021-06-19,PA,Anajás,city,1347,22,True,29688,1500701,4537.18674,0.0163
2021-06-19,PA,Ananindeua,city,23761,799,True,535547,1500800,4436.77212,0.0336
2021-06-19,PA,Anapu,city,1522,37,True,28607,1500859,5320.37613,0.0243
2021-06-19,PA,Augusto Corrêa,city,1994,43,True,46471,1500909,4290.84806,0.0216
2021-06-19,PA,Aurora do Pará,city,1473,14,True,31773,1500958,4636.01171,0.0095
2021-06-19,PA,Aveiro,city,631,12,True,16404,1501006,3846.62277,0.019
2021-06-19,PA,Bagre,city,910,12,True,31325,1501105,2905.02793,0.0132
2021-06-19,PA,Baião,city,737,34,True,48459,1501204,1520.87332,0.0461
2021-06-19,PA,Bannach,city,641,3,True,3262,1501253,19650.52115,0.0047
2021-06-19,PA,Barcarena,city,11009,213,True,127027,1501303,8666.66142,0.0193
2021-06-19,PA,Belém,city,102106,4880,True,1499641,1501402,6808.69621,0.0478
2021-06-19,PA,Belterra,city,1454,25,True,17839,1501451,8150.68109,0.0172
2021-06-19,PA,Benevides,city,3854,100,True,63768,1501501,6043.78372,0.0259
2021-06-19,PA,Bom Jesus do Tocantins,city,759,25,True,17118,1501576,4433.9292,0.0329
2021-06-19,PA,Bonito,city,382,13,True,16530,1501600,2310.94979,0.034
2021-06-19,PA,Bragança,city,3998,142,True,128914,1501709,3101.29233,0.0355
2021-06-19,PA,Brasil Novo,city,1857,42,True,14983,1501725,12394.04659,0.0226
2021-06-19,PA,Brejo Grande do Araguaia,city,804,4,True,7368,1501758,10912.05212,0.005
2021-06-19,PA,Breu Branco,city,761,44,True,67332,1501782,1130.2204,0.0578
2021-06-19,PA,Breves,city,4017,116,True,103497,1501808,3881.27192,0.0289
2021-06-19,PA,Bujaru,city,1406,38,True,29427,1501907,4777.92503,0.027
2021-06-19,PA,Cachoeira do Arari,city,492,22,True,24064,1502004,2044.54787,0.0447
2021-06-19,PA,Cachoeira do Piriá,city,876,5,True,34609,1501956,2531.13352,0.0057
2021-06-19,PA,Cametá,city,8690,239,True,139364,1502103,6235.46971,0.0275
2021-06-19,PA,Canaã dos Carajás,city,8301,105,True,38103,1502152,21785.68617,0.0126
2021-06-19,PA,Capanema,city,3342,113,True,69431,1502202,4813.41188,0.0338
2021-06-19,PA,Capitão Poço,city,2077,71,True,54425,1502301,3816.26091,0.0342
2021-06-19,PA,Castanhal,city,8039,418,True,203251,1502400,3955.20809,0.052
2021-06-19,PA,Chaves,city,509,2,True,23948,1502509,2125.43845,0.0039
2021-06-19,PA,Colares,city,514,21,True,12131,1502608,4237.07856,0.0409
2021-06-19,PA,Conceição do Araguaia,city,3801,38,True,47991,1502707,7920.23504,0.01
2021-06-19,PA,Concórdia do Pará,city,2550,30,True,33781,1502756,7548.62201,0.0118
2021-06-19,PA,Cumaru do Norte,city,781,7,True,13761,1502764,5675.45963,0.009
2021-06-19,PA,Curionópolis,city,2383,34,True,17846,1502772,13353.13235,0.0143
2021-06-19,PA,Curralinho,city,566,32,True,34994,1502806,1617.42013,0.0565
2021-06-19,PA,Curuá,city,1863,18,True,14587,1502855,12771.64599,0.0097
2021-06-19,PA,Curuçá,city,2197,71,True,40584,1502905,5413.46343,0.0323
2021-06-19,PA,Dom Eliseu,city,1888,34,True,60469,1502939,3122.26099,0.018
2021-06-19,PA,Eldorado do Carajás,city,571,27,True,33940,1502954,1682.38067,0.0473
